"year","PRIM_STATE","AREA","AREA_NAME","OCC_CODE","OCC_TITLE","GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"2011","OK","46140","Tulsa, OK","27-4012","Broadcast Technicians",,80,24.3,0.201,1,30500,5.3,21630,24670,28860,36070,43420
"2011","OK","46140","Tulsa, OK","27-4021","Photographers",,170,15,0.418,1,28320,4.9,17590,20920,26310,35030,41760
"2011","OK","46140","Tulsa, OK","27-4031","Camera Operators, Television, Video, and Motion Picture",,80,24.6,0.188,1,29230,3.7,19610,23160,28180,34310,40810
"2011","OK","46140","Tulsa, OK","27-4032","Film and Video Editors",,60,19.3,0.159,1,42020,6.6,22250,27380,36350,53490,68660
"2011","OR","38900","Portland, OR","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",16120,4.6,16.456,1,50110,2.1,22360,31280,44200,61020,81990
"2011","OR","38900","Portland, OR","27-1011","Art Directors",,390,22.5,0.397,1,65160,4.5,40600,46500,60260,74480,102440
"2011","OR","38900","Portland, OR","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,50,23.6,0.054,1,43280,19.7,19130,21050,27620,56290,70170
"2011","OR","38900","Portland, OR","27-1014","Multimedia Artists and Animators",,430,27.6,0.443,1,61210,8.9,33260,38920,55000,80770,99100
"2011","OR","38900","Portland, OR","27-1019","Artists and Related Workers, All Other",,40,27.4,0.045,1,51140,6.4,29500,34130,42920,56120,90470
"2011","OR","38900","Portland, OR","27-1021","Commercial and Industrial Designers",,190,28.1,0.198,1,81840,15.7,47460,61410,70170,87090,165670
"2011","OR","38900","Portland, OR","27-1022","Fashion Designers",,60,14.3,0.061,1,59080,4.4,34860,40410,58970,73010,92670
"2011","OR","38900","Portland, OR","27-1023","Floral Designers",,460,16.4,0.471,1,24420,6.2,18500,20110,23030,27530,32360
"2011","OR","38900","Portland, OR","27-1024","Graphic Designers",,1890,7,1.933,1,52340,2.4,32180,40110,48250,62120,73470
"2011","OR","38900","Portland, OR","27-1025","Interior Designers",,240,18.9,0.249,1,57230,6.4,33980,38960,47940,63160,99220
"2011","OR","38900","Portland, OR","27-1026","Merchandise Displayers and Window Trimmers",,1030,40.2,1.056,1,39380,2.4,27310,33180,38150,45330,53330
"2011","OR","38900","Portland, OR","27-1027","Set and Exhibit Designers",,70,24.3,0.071,1,52120,9.5,22410,34250,44990,71310,90240
"2011","OR","38900","Portland, OR","27-1029","Designers, All Other",,40,28.4,0.044,1,64310,12.5,23180,34900,61990,82850,92950
"2011","OR","38900","Portland, OR","27-2012","Producers and Directors",,670,14.7,0.687,1,67140,8.7,31990,39500,53790,69020,131500
"2011","OR","38900","Portland, OR","27-2041","Music Directors and Composers",,480,10.7,0.493,1,43810,8.8,19880,27040,40190,49820,77110
"2011","OR","38900","Portland, OR","27-3011","Radio and Television Announcers",,170,26.7,0.169,1,48110,11.4,19600,26430,34120,48400,81830
"2011","OR","38900","Portland, OR","27-3022","Reporters and Correspondents",,300,18.6,0.306,1,43150,7.2,24650,27990,35950,53070,72260
"2011","OR","38900","Portland, OR","27-3031","Public Relations Specialists",,1510,6.7,1.542,1,55100,2.9,30240,38860,51890,68050,87490
"2011","OR","38900","Portland, OR","27-3041","Editors",,750,15,0.76,1,54980,4.3,24850,34700,54850,70180,80060
"2011","OR","38900","Portland, OR","27-3042","Technical Writers",,520,20.1,0.534,1,71240,3.5,41280,58330,75200,87030,94040
"2011","OR","38900","Portland, OR","27-3043","Writers and Authors",,440,15.6,0.45,1,58890,4.3,33090,43710,55510,69590,86890
"2011","OR","38900","Portland, OR","27-3091","Interpreters and Translators",,900,27.6,0.919,1,46020,6.9,30540,33120,37380,54920,72660
"2011","OR","38900","Portland, OR","27-3099","Media and Communication Workers, All Other",,300,33.1,0.303,1,49810,5.4,19430,39810,51930,58670,71010
"2011","OR","38900","Portland, OR","27-4011","Audio and Video Equipment Technicians",,350,21.4,0.355,1,41140,3.6,19940,29540,35840,52860,61370
"2011","OR","38900","Portland, OR","27-4012","Broadcast Technicians",,180,37.3,0.186,1,39870,11,20420,23030,29710,56040,70880
"2011","OR","38900","Portland, OR","27-4014","Sound Engineering Technicians",,40,19.9,0.04,1,46040,8.3,27600,31890,39720,55470,67270
"2011","OR","38900","Portland, OR","27-4021","Photographers",,430,18.2,0.436,1,44880,10.4,19370,24980,42220,58240,71220
"2011","OR","38900","Portland, OR","27-4031","Camera Operators, Television, Video, and Motion Picture",,120,19.7,0.122,1,50810,4.1,22380,41810,48750,60220,76740
"2011","OR","38900","Portland, OR","27-4099","Media and Communication Equipment Workers, All Other",,230,42.2,0.239,1,39300,7.2,23250,26090,29510,38150,75250
"2011","PA","37964","Philadelphia, PA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",24230,2.9,13.352,23.95,54430,1.8,21750,31730,46350,67700,93380
"2011","PA","37964","Philadelphia, PA","27-1011","Art Directors",,450,10.7,0.249,14.91,91460,3.3,49040,62290,86980,111950,139870
"2011","PA","37964","Philadelphia, PA","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,140,26.4,0.078,13.07,59190,11.6,31840,41840,50660,76950,97240
"2011","PA","37964","Philadelphia, PA","27-1014","Multimedia Artists and Animators",,190,21.4,0.103,12.24,59760,5.8,29360,42320,52850,70370,92660
"2011","PA","37964","Philadelphia, PA","27-1019","Artists and Related Workers, All Other",,60,33.6,0.034,11.94,70290,7.1,39280,45210,75840,92990,101860
"2011","PA","37964","Philadelphia, PA","27-1021","Commercial and Industrial Designers",,480,16.3,0.263,11.81,62410,4.2,34320,51200,62460,74510,89210
"2011","PA","37964","Philadelphia, PA","27-1022","Fashion Designers",,50,30.5,0.029,11.52,64220,4.7,39720,43760,54300,74470,119810
"2011","PA","37964","Philadelphia, PA","27-1023","Floral Designers",,760,14.1,0.417,11.35,30030,6.3,20110,24720,28400,33500,41000
"2011","PA","37964","Philadelphia, PA","27-1024","Graphic Designers",,3320,6.6,1.829,10.18,50690,1.7,32090,37980,45930,60530,77520
"2011","PA","37964","Philadelphia, PA","27-1025","Interior Designers",,890,18.8,0.49,9.89,49710,6.4,21620,33140,48840,63540,80410
"2011","PA","37964","Philadelphia, PA","27-1026","Merchandise Displayers and Window Trimmers",,290,20.9,0.162,9.01,32710,5.3,20790,25440,29580,36500,52020
"2011","PA","37964","Philadelphia, PA","27-1027","Set and Exhibit Designers",,110,33,0.059,8.69,42760,5.7,24300,33240,41160,52370,64930
"2011","PA","37964","Philadelphia, PA","27-1029","Designers, All Other",,60,28.2,0.033,8.53,59180,3.5,34590,46190,59300,71900,85470
"2011","PA","37964","Philadelphia, PA","27-2012","Producers and Directors",,890,9.4,0.488,8.47,72960,6.8,24840,41550,57750,88080,157220
"2011","PA","37964","Philadelphia, PA","27-2041","Music Directors and Composers",,330,24,0.183,8.02,68400,11.8,30420,39140,60480,103480,114010
"2011","PA","37964","Philadelphia, PA","27-3011","Radio and Television Announcers",,460,20.8,0.251,7.67,41080,10.9,16720,18660,24120,45660,78740
"2011","PA","37964","Philadelphia, PA","27-3022","Reporters and Correspondents",,520,15,0.288,7.63,37260,5.1,21070,26740,34350,46470,58050
"2011","PA","37964","Philadelphia, PA","27-3031","Public Relations Specialists",,4350,6.5,2.397,7.15,69750,4.5,25390,43350,58370,83200,124620
"2011","PA","37964","Philadelphia, PA","27-3041","Editors",,1910,8.6,1.051,6.98,58800,3.9,31500,41410,52830,73320,92420
"2011","PA","37964","Philadelphia, PA","27-3042","Technical Writers",,720,9.3,0.397,6.85,73860,2.1,43440,61290,75050,89240,102350
"2011","PA","37964","Philadelphia, PA","27-3043","Writers and Authors",,770,17.9,0.426,6.68,65480,4.2,40200,46810,60660,79470,103630
"2011","PA","37964","Philadelphia, PA","27-3091","Interpreters and Translators",,580,29.4,0.322,6.63,41670,13.5,21760,27390,40660,51820,68800
"2011","PA","37964","Philadelphia, PA","27-3099","Media and Communication Workers, All Other",,190,23.3,0.107,6.58,42860,7.1,24460,28970,39660,49530,67520
"2011","PA","37964","Philadelphia, PA","27-4011","Audio and Video Equipment Technicians",,790,14.5,0.437,6.35,45830,2.7,30520,36010,43550,54510,67540
"2011","PA","37964","Philadelphia, PA","27-4012","Broadcast Technicians",,240,12.3,0.131,6.25,39110,5.5,19820,23590,35280,53270,60690
"2011","PA","37964","Philadelphia, PA","27-4014","Sound Engineering Technicians",,150,33.1,0.082,6.25,46480,7.6,23380,29540,40560,57490,81250
"2011","PA","37964","Philadelphia, PA","27-4021","Photographers",,730,15.7,0.401,6.21,31930,4.6,20250,25550,30500,37540,44600
"2011","PA","37964","Philadelphia, PA","27-4031","Camera Operators, Television, Video, and Motion Picture",,160,11.9,0.089,6.19,58420,15.8,22180,28990,44950,73400,107030
"2011","PA","37964","Philadelphia, PA","27-4032","Film and Video Editors",,150,26.1,0.082,6.18,58250,9.8,31460,36960,49970,77250,94880
"2011","PA","37964","Philadelphia, PA","27-4099","Media and Communication Equipment Workers, All Other",,140,18.7,0.076,6.15,68130,12.4,23440,42630,60330,86670,133480
"2011","PA","38300","Pittsburgh, PA","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",13010,6.6,11.675,6.14,45380,2.9,18750,26770,39530,55550,74250
"2011","PA","38300","Pittsburgh, PA","27-1011","Art Directors",,160,16.3,0.148,6.01,72810,5.1,36530,50040,67050,86370,124990
"2011","PA","38300","Pittsburgh, PA","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,40,16.1,0.035,5.99,43020,8.3,24580,28170,36330,48770,58380
"2011","PA","38300","Pittsburgh, PA","27-1014","Multimedia Artists and Animators",,130,20.2,0.116,5.98,48240,3.5,28250,36150,44500,54990,71810
"2011","PA","38300","Pittsburgh, PA","27-1023","Floral Designers",,410,14.5,0.369,5.95,25080,5.2,17860,20550,23710,29390,34980
"2011","PA","38300","Pittsburgh, PA","27-1024","Graphic Designers",,1540,6.2,1.379,5.94,41170,1.8,25910,32100,38420,47830,60860
"2011","PA","38300","Pittsburgh, PA","27-1025","Interior Designers",,170,22.3,0.151,5.93,44090,5.1,24880,34480,44410,54690,61590
"2011","PA","38300","Pittsburgh, PA","27-1026","Merchandise Displayers and Window Trimmers",,300,31.1,0.272,5.9,28450,5.3,20030,22120,26700,33450,38960
"2011","PA","38300","Pittsburgh, PA","27-2012","Producers and Directors",,290,20.4,0.256,5.75,58130,6.6,19490,33190,51430,74330,92850
"2011","PA","38300","Pittsburgh, PA","27-2041","Music Directors and Composers",,310,26.7,0.277,5.58,51240,7.8,20860,36070,47610,58240,88110
"2011","PA","38300","Pittsburgh, PA","27-3011","Radio and Television Announcers",,260,33.6,0.23,5.51,38850,21.3,16680,18530,25700,37480,83880
"2011","PA","38300","Pittsburgh, PA","27-3022","Reporters and Correspondents",,390,21.2,0.352,5.51,44890,4.9,22620,31290,44410,56590,68010
"2011","PA","38300","Pittsburgh, PA","27-3031","Public Relations Specialists",,2200,9.1,1.974,5.39,53530,2.4,28260,36500,47330,64360,87300
"2011","PA","38300","Pittsburgh, PA","27-3041","Editors",,530,8.9,0.478,5.39,52890,3.8,29800,38430,49910,64930,75840
"2011","PA","38300","Pittsburgh, PA","27-3042","Technical Writers",,400,10.5,0.362,5.38,58410,1.9,37150,46540,56600,69640,84110
"2011","PA","38300","Pittsburgh, PA","27-3043","Writers and Authors",,230,10,0.204,5.35,60750,5.3,33450,43000,55070,69110,90430
"2011","PA","38300","Pittsburgh, PA","27-3091","Interpreters and Translators",,270,30.6,0.241,5.24,53310,11.9,33980,39340,47650,67710,81910
"2011","PA","38300","Pittsburgh, PA","27-3099","Media and Communication Workers, All Other",,50,30,0.047,5.21,43720,3.5,26800,30200,38930,52510,70520
"2011","PA","38300","Pittsburgh, PA","27-4011","Audio and Video Equipment Technicians",,560,22.2,0.499,5.2,37980,4.3,22100,26820,34860,46220,59100
"2011","PA","38300","Pittsburgh, PA","27-4012","Broadcast Technicians",,120,16.3,0.106,5.19,33210,5.4,20000,23630,34060,39010,45760
"2011","PA","38300","Pittsburgh, PA","27-4014","Sound Engineering Technicians",,120,42.9,0.104,5.19,47820,11.6,18860,33240,42690,57320,89170
"2011","PA","38300","Pittsburgh, PA","27-4021","Photographers",,500,10.1,0.451,5.18,34590,8.2,19400,23790,29000,40940,61170
"2011","PA","38300","Pittsburgh, PA","27-4031","Camera Operators, Television, Video, and Motion Picture",,120,44.3,0.106,5.18,38470,3.5,27130,31420,34860,38290,64340
"2011","PA","38300","Pittsburgh, PA","27-4032","Film and Video Editors",,80,14.3,0.068,5.16,45340,4.4,28370,33830,41390,53560,71950
"2011","PA","38300","Pittsburgh, PA","27-4099","Media and Communication Equipment Workers, All Other",,80,40.6,0.07,5.09,61100,3.3,39540,47430,59490,72040,89380
"2011","SC","16700","Charleston, SC","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",2630,9.3,9.238,3.19,46790,5.4,19690,27560,37600,54400,72490
"2011","SC","16700","Charleston, SC","27-1023","Floral Designers",,100,29,0.339,3.14,20180,7.2,16020,17180,19110,22960,27760
"2011","SC","16700","Charleston, SC","27-1024","Graphic Designers",,360,23.5,1.264,3.14,42740,4.2,25450,32080,40040,51940,66150
"2011","SC","16700","Charleston, SC","27-1025","Interior Designers",,80,25.3,0.266,3.14,64920,21.3,30440,35680,45960,67030,95850
"2011","SC","16700","Charleston, SC","27-1026","Merchandise Displayers and Window Trimmers",,60,28.9,0.211,3.14,29640,4.4,22610,25400,28610,32440,36340
"2011","SC","16700","Charleston, SC","27-3011","Radio and Television Announcers",,90,42.5,0.329,3.1,40250,16.7,20790,30790,37350,52360,62170
"2011","SC","16700","Charleston, SC","27-3022","Reporters and Correspondents",,90,20.9,0.311,3.09,37610,8.7,21580,26070,34540,45940,63240
"2011","SC","16700","Charleston, SC","27-3031","Public Relations Specialists",,340,20.3,1.209,3.09,48130,2.7,30280,36650,44310,57410,74030
"2011","SC","16700","Charleston, SC","27-3041","Editors",,170,26,0.594,3.08,43950,12,24990,31690,40190,53980,69570
"2011","SC","16700","Charleston, SC","27-3042","Technical Writers",,120,27.4,0.408,3.08,61180,4.4,44870,51130,58270,67870,75350
"2011","SC","16700","Charleston, SC","27-3091","Interpreters and Translators",,60,23.2,0.205,3.07,38410,3.6,30720,33140,36640,42060,48480
"2011","SC","16700","Charleston, SC","27-4011","Audio and Video Equipment Technicians",,90,17.4,0.302,3.07,33900,5.2,24810,26970,31050,37730,49510
"2011","SC","16700","Charleston, SC","27-4012","Broadcast Technicians",,80,32.2,0.263,3.06,33970,11.5,20160,22080,27140,39310,59920
"2011","SC","16700","Charleston, SC","27-4021","Photographers",,70,33,0.256,3.05,32260,13.2,17310,23530,28740,42140,52800
"2011","TN","32820","Memphis, TN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",4140,7.7,7.101,2.32,41990,2.7,18230,25090,35660,52670,69940
"2011","TN","32820","Memphis, TN","27-1011","Art Directors",,60,26.3,0.107,2.32,72720,8.3,33300,55420,71100,99990,112680
"2011","TN","32820","Memphis, TN","27-1021","Commercial and Industrial Designers",,50,33.6,0.091,2.32,46560,4.9,31080,34390,40920,56390,75350
"2011","TN","32820","Memphis, TN","27-1023","Floral Designers",,180,17.4,0.305,2.32,25810,11,16920,19110,25850,30420,35810
"2011","TN","32820","Memphis, TN","27-1024","Graphic Designers",,510,17.6,0.883,2.32,45480,6.6,26090,31290,41330,61910,71620
"2011","TN","32820","Memphis, TN","27-1025","Interior Designers",,110,16,0.188,2.31,45260,6.8,25410,31260,38780,54430,71220
"2011","TN","32820","Memphis, TN","27-1026","Merchandise Displayers and Window Trimmers",,220,22.5,0.385,2.31,29720,7.4,18500,21570,27070,35440,48600
"2011","TN","32820","Memphis, TN","27-1027","Set and Exhibit Designers",,50,11.9,0.082,2.31,48960,14.6,19730,31640,51410,62090,74770
"2011","TN","32820","Memphis, TN","27-2012","Producers and Directors",,140,27.1,0.232,2.3,43330,4.2,28370,32920,38540,47430,68950
"2011","TN","32820","Memphis, TN","27-2041","Music Directors and Composers",,50,41.4,0.077,2.29,41390,4.4,32530,35160,39580,46300,55020
"2011","TN","32820","Memphis, TN","27-3011","Radio and Television Announcers",,170,31.4,0.288,2.28,37380,8.9,17360,20670,27260,44590,73920
"2011","TN","32820","Memphis, TN","27-3031","Public Relations Specialists",,650,9.4,1.123,2.28,44270,5,17230,27990,43340,57210,72470
"2011","TN","32820","Memphis, TN","27-3041","Editors",,190,22.6,0.327,2.28,48970,8.2,23400,31390,38100,55650,69270
"2011","TN","32820","Memphis, TN","27-3042","Technical Writers",,100,8.7,0.166,2.27,59790,4.1,37860,45530,57980,72180,88040
"2011","TN","32820","Memphis, TN","27-3043","Writers and Authors",,90,22.1,0.15,2.27,52090,11,22670,29800,42790,65270,81530
"2011","TN","32820","Memphis, TN","27-3091","Interpreters and Translators",,60,26.3,0.106,2.27,37710,5.8,21510,26520,35940,48040,57070
"2011","TN","32820","Memphis, TN","27-4011","Audio and Video Equipment Technicians",,230,46.2,0.39,2.26,35250,5.6,23870,28040,33010,37130,54090
"2011","TN","32820","Memphis, TN","27-4012","Broadcast Technicians",,100,40.5,0.172,2.26,31210,6.7,16570,18730,27210,39820,46460
"2011","TN","32820","Memphis, TN","27-4021","Photographers",,160,36.2,0.271,2.26,24040,7.3,16190,17490,20110,27270,39440
"2011","TN","34980","Nashville, TN","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",10960,4.6,15.199,2.25,53660,4.9,19820,28710,40580,57900,89110
"2011","TN","34980","Nashville, TN","27-1014","Multimedia Artists and Animators",,40,35.7,0.05,2.24,63480,3.3,29680,39070,67100,84320,94650
"2011","TN","34980","Nashville, TN","27-1021","Commercial and Industrial Designers",,170,36.5,0.242,2.24,63230,3.2,29550,42760,57420,81970,102430
"2011","TN","34980","Nashville, TN","27-1023","Floral Designers",,160,23.6,0.217,2.23,25780,17.2,16340,17720,21260,34210,40890
"2011","TN","34980","Nashville, TN","27-1024","Graphic Designers",,950,8.2,1.317,2.23,42220,1.7,29110,34150,41140,47850,58230
"2011","TN","34980","Nashville, TN","27-1025","Interior Designers",,360,25.5,0.497,2.23,56130,24.7,25940,33190,39970,48480,88520
"2011","TN","34980","Nashville, TN","27-1026","Merchandise Displayers and Window Trimmers",,170,24.5,0.23,2.22,28360,6.9,19420,21840,26190,34270,43070
"2011","TN","34980","Nashville, TN","27-1027","Set and Exhibit Designers",,130,34.1,0.177,2.22,85680,7.9,33450,41580,76010,118260,147440
"2011","TN","34980","Nashville, TN","27-2021","Athletes and Sports Competitors",,40,33.1,0.051,2.21,44130,15.7,17910,34480,43430,55990,70570
"2011","TN","34980","Nashville, TN","27-2041","Music Directors and Composers",,140,8.7,0.2,2.2,47670,5.3,32530,37370,43970,52550,61470
"2011","TN","34980","Nashville, TN","27-3011","Radio and Television Announcers",,300,40.3,0.419,2.2,34560,7.5,16900,19080,23980,38200,61690
"2011","TN","34980","Nashville, TN","27-3022","Reporters and Correspondents",,240,14.3,0.336,2.2,33390,4.5,20110,24650,29990,39190,53620
"2011","TN","34980","Nashville, TN","27-3031","Public Relations Specialists",,940,12.1,1.308,2.2,52640,3.1,28320,37590,48210,64200,76560
"2011","TN","34980","Nashville, TN","27-3041","Editors",,430,11.1,0.591,2.19,58300,9.9,29700,34680,44250,68380,90330
"2011","TN","34980","Nashville, TN","27-3042","Technical Writers",,180,10.4,0.254,2.19,57210,5.7,27840,42580,54820,72100,89730
"2011","TN","34980","Nashville, TN","27-3043","Writers and Authors",,250,46.2,0.343,2.19,39710,19.6,16510,18020,29340,53680,70980
"2011","TN","34980","Nashville, TN","27-3091","Interpreters and Translators",,200,14.3,0.278,2.19,28230,5.1,19080,21270,24000,31130,45080
"2011","TN","34980","Nashville, TN","27-3099","Media and Communication Workers, All Other",,60,35.4,0.077,2.19,31810,9.6,19810,21710,27010,42300,47450
"2011","TN","34980","Nashville, TN","27-4011","Audio and Video Equipment Technicians",,670,20.6,0.929,2.18,46290,4.9,26040,32360,42380,55160,69800
"2011","TN","34980","Nashville, TN","27-4012","Broadcast Technicians",,210,23.5,0.297,2.18,37650,6.9,20470,26530,36260,49650,57240
"2011","TN","34980","Nashville, TN","27-4014","Sound Engineering Technicians",,380,25.5,0.522,2.18,33940,11.5,16830,18880,31100,47540,56890
"2011","TN","34980","Nashville, TN","27-4021","Photographers",,340,9,0.471,2.18,28260,5.2,16910,19130,25810,32850,46910
"2011","TN","34980","Nashville, TN","27-4031","Camera Operators, Television, Video, and Motion Picture",,230,21.6,0.319,2.18,45310,4.2,32150,39010,44040,50700,60090
"2011","TN","34980","Nashville, TN","27-4032","Film and Video Editors",,170,16.7,0.241,2.18,62920,18.9,31460,34630,43940,74520,137130
"2011","TN","34980","Nashville, TN","27-4099","Media and Communication Equipment Workers, All Other",,140,20.9,0.19,2.18,36940,16.4,24770,26070,28240,47460,68150
"2011","TX","12420","Austin, TX","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",13690,7.4,17.374,2.12,51160,2.5,21610,31490,44160,61330,85810
"2011","TX","12420","Austin, TX","27-1011","Art Directors",,280,16.9,0.354,2.12,67780,4.2,33940,43830,56310,75120,113940
"2011","TX","12420","Austin, TX","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,30,32.5,0.042,2.12,40060,9.1,16980,19200,34810,46210,79220
"2011","TX","12420","Austin, TX","27-1014","Multimedia Artists and Animators",,380,30.3,0.482,2.12,51960,5.4,27470,34720,45770,67700,87920
"2011","TX","12420","Austin, TX","27-1021","Commercial and Industrial Designers",,90,25.5,0.119,2.11,60720,9.5,33650,44070,56460,74610,101480
"2011","TX","12420","Austin, TX","27-1023","Floral Designers",,170,34.2,0.209,2.11,24850,6.5,16880,19030,22890,30250,36480
"2011","TX","12420","Austin, TX","27-1024","Graphic Designers",,1350,12.8,1.715,2.11,50330,3.8,28640,34410,43800,58220,74560
"2011","TX","12420","Austin, TX","27-1025","Interior Designers",,300,26.9,0.382,2.11,43040,6.9,25890,33800,42650,48070,60500
"2011","TX","12420","Austin, TX","27-1026","Merchandise Displayers and Window Trimmers",,480,24.4,0.615,2.11,24780,3.3,16860,19190,23450,29020,34830
"2011","TX","12420","Austin, TX","27-2012","Producers and Directors",,530,18.5,0.674,2.11,52840,2.8,26590,32220,44970,68030,93850
"2011","TX","12420","Austin, TX","27-2041","Music Directors and Composers",,260,7.1,0.326,2.1,49160,5.4,38490,41530,45750,52350,59890
"2011","TX","12420","Austin, TX","27-3011","Radio and Television Announcers",,160,30.3,0.199,2.1,59650,18.6,18720,26540,37350,60440,147980
"2011","TX","12420","Austin, TX","27-3012","Public Address System and Other Announcers",,180,48.2,0.223,2.1,23070,9.1,15990,17100,18950,29280,36870
"2011","TX","12420","Austin, TX","27-3022","Reporters and Correspondents",,260,14.9,0.33,2.1,38990,11.3,18460,25380,31760,50510,68880
"2011","TX","12420","Austin, TX","27-3031","Public Relations Specialists",,3220,15.1,4.092,2.09,59250,4,32300,40320,51610,68480,93300
"2011","TX","12420","Austin, TX","27-3041","Editors",,700,14.5,0.889,2.09,53390,3,29250,39260,47430,66460,82920
"2011","TX","12420","Austin, TX","27-3042","Technical Writers",,710,15.9,0.905,2.09,58360,4.9,30450,43240,54660,73490,89280
"2011","TX","12420","Austin, TX","27-3043","Writers and Authors",,430,12.5,0.546,2.09,66140,7.3,33270,41840,58040,73090,95310
"2011","TX","12420","Austin, TX","27-4011","Audio and Video Equipment Technicians",,290,18,0.368,2.08,37430,4.4,21150,28350,35920,47550,56170
"2011","TX","12420","Austin, TX","27-4012","Broadcast Technicians",,120,21.7,0.152,2.08,36570,7.6,18620,23190,32050,46730,62910
"2011","TX","12420","Austin, TX","27-4014","Sound Engineering Technicians",,130,34.8,0.168,2.08,37160,13.5,17810,21670,28170,41980,59580
"2011","TX","12420","Austin, TX","27-4021","Photographers",,370,16.3,0.474,2.08,34560,12.5,17830,22450,32200,38640,55070
"2011","TX","12420","Austin, TX","27-4031","Camera Operators, Television, Video, and Motion Picture",,90,17,0.109,2.08,34500,5.2,19940,25670,31660,42520,54460
"2011","TX","12420","Austin, TX","27-4032","Film and Video Editors",,120,21.4,0.153,2.07,61980,12.6,18130,24370,42650,75470,128070
"2011","TX","19124","Dallas, TX","27-0000","Arts, Design, Entertainment, Sports, and Media Occupations","major",26540,4.2,12.98,1.99,51200,3.3,18680,26660,43100,62610,88230
"2011","TX","19124","Dallas, TX","27-1011","Art Directors",,520,18.8,0.252,1.99,87810,4.7,48780,63070,74240,105330,140040
"2011","TX","19124","Dallas, TX","27-1012","Craft Artists",,100,25.3,0.051,1.99,21820,7.9,16110,17310,19340,25200,33130
"2011","TX","19124","Dallas, TX","27-1013","Fine Artists, Including Painters, Sculptors, and Illustrators",,90,26.3,0.044,1.98,39730,7.7,19120,27210,35220,45310,70700
"2011","TX","19124","Dallas, TX","27-1014","Multimedia Artists and Animators",,800,15.4,0.391,1.98,61230,3.6,33680,42070,56610,79040,96040
"2011","TX","19124","Dallas, TX","27-1021","Commercial and Industrial Designers",,500,24.4,0.246,1.98,60930,5.7,33980,42240,53790,75380,105730
"2011","TX","19124","Dallas, TX","27-1022","Fashion Designers",,190,32.2,0.095,1.98,49600,7.6,24740,28320,40770,66390,88180
"2011","TX","19124","Dallas, TX","27-1023","Floral Designers",,700,25.1,0.344,1.98,25600,4.7,18090,20780,24040,30770,35640
"2011","TX","19124","Dallas, TX","27-1024","Graphic Designers",,2780,7.5,1.36,1.98,48750,2.1,27490,34260,45230,58690,74270
"2011","TX","19124","Dallas, TX","27-1025","Interior Designers",,910,14.3,0.444,1.97,51580,2.9,30200,40710,48530,58970,79750
"2011","TX","19124","Dallas, TX","27-1026","Merchandise Displayers and Window Trimmers",,1890,28.4,0.925,1.97,29400,4.7,17800,21750,26570,30410,47020
"2011","TX","19124","Dallas, TX","27-1029","Designers, All Other",,50,41.8,0.022,1.97,48000,14.4,20290,26940,42660,65070,86680
"2011","TX","19124","Dallas, TX","27-2012","Producers and Directors",,640,16.7,0.312,1.97,63900,6.3,28180,36040,59460,85550,113550
"2011","TX","19124","Dallas, TX","27-2041","Music Directors and Composers",,830,3.2,0.408,1.96,43500,16.6,16620,18310,44300,57330,73420
"2011","TX","19124","Dallas, TX","27-3012","Public Address System and Other Announcers",,240,35.6,0.118,1.95,24390,3.7,16910,19210,22360,27080,33130
"2011","TX","19124","Dallas, TX","27-3022","Reporters and Correspondents",,320,22.2,0.158,1.95,40260,20.8,19070,22950,27620,35860,80360
"2011","TX","19124","Dallas, TX","27-3031","Public Relations Specialists",,4670,7.5,2.284,1.94,69620,7.5,33200,42700,59850,80080,108860
"2011","TX","19124","Dallas, TX","27-3041","Editors",,1050,11.2,0.514,1.94,50850,4.7,21690,30980,46790,66610,83410
"2011","TX","19124","Dallas, TX","27-3042","Technical Writers",,820,12,0.403,1.94,65640,3,34860,50750,67120,81080,93940
"2011","TX","19124","Dallas, TX","27-3043","Writers and Authors",,480,12.6,0.236,1.94,57330,5.5,21380,37840,54930,71270,86500
"2011","TX","19124","Dallas, TX","27-3091","Interpreters and Translators",,830,34,0.405,1.94,34360,12.9,17000,19420,30620,44830,61670
"2011","TX","19124","Dallas, TX","27-3099","Media and Communication Workers, All Other",,100,14.1,0.049,1.94,65840,12.1,25360,33750,58030,75680,94470
"2011","TX","19124","Dallas, TX","27-4011","Audio and Video Equipment Technicians",,740,20.9,0.36,1.94,45800,3.6,25100,36870,46450,55750,61550
"2011","TX","19124","Dallas, TX","27-4012","Broadcast Technicians",,200,23.5,0.099,1.94,45960,7.8,19100,32900,44170,63470,72510
